Record type,Ring,Species,Age,Sex,Grid,Site,Net,Day,Month,Year
N,  JTE501,WREN,3,,N+7,6,4,25,8,2019
N,  JTE502,WREN,3,,O+6,6,7,25,8,2019
N,  JTE503,WREN,3,,O+6,6,7,25,8,2019
N, LK39053,BLABI,5,M,N+7,6,2,25,8,2019
N, LK39054,BLABI,5,F,O+6,6,7,25,8,2019
N, ANA7938,BLACA,3J,,O+6,6,8,25,8,2019
N, ANA7946,BLACA,4,M,N+7,6,4,25,8,2019
R, ANA7466,BLUTI,4,,N+7,6,4,25,8,2019
R, ANA7560,BLUTI,4,,N+6,6,5,25,8,2019
R, L803145,BLUTI,4,,O+6,6,7,25,8,2019
N, NZ53035,DUNNO,3,,O+6,6,7,25,8,2019
N, NZ53036,DUNNO,3,,O+6,6,8,25,8,2019
R, ANA7449,ROBIN,4,,N+7,6,4,25,8,2019
R,  JTE503,WREN,3,M,O+6,6,9,10,11,2019
N,  JTE557,WREN,3,,N+6,6,5,10,11,2019
R, LE35161,BLABI,4,F,O+6,6,7,10,11,2019
R, LK39034,BLABI,4,M,O+6,6,7,10,11,2019
R, LK39053,BLABI,4,M,M+7,6,1,10,11,2019
N, LK39067,BLABI,3,M,N+6,6,6,10,11,2019
R, ANA7466,BLUTI,4,,N+6,6,5,10,11,2019
R, ANA7560,BLUTI,4,,O+6,6,9,10,11,2019
N, ANE3062,BLUTI,3,,O+6,6,9,10,11,2019
N, ANE3064,BLUTI,3,,O+6,6,7,10,11,2019
N, ANE3065,BLUTI,3,,O+6,6,9,10,11,2019
N, ANE3069,BLUTI,3,,N+6,6,5,10,11,2019
N,  JTE556,GOLDC,3,F,N+7,6,4,10,11,2019
R, ANA7287,GRETI,4,M,N+6,6,5,10,11,2019
R, ANA7456,GRETI,4,M,O+6,6,8,10,11,2019
R, ANA7705,GRETI,2,M,M+7,6,1,10,11,2019
R, TV35866,GRETI,4,F,N+7,6,4,10,11,2019
R, L327798,MARTI,4,,N+6,6,5,10,11,2019
R, ANA7904,ROBIN,3,,O+6,6,9,10,11,2019
R, ANA7936,ROBIN,3,,N+6,6,5,10,11,2019
N, ANE3061,ROBIN,3,,M+7,6,1,10,11,2019
R,  JTE569,WREN,5,,O+5,6,10,2,2,2020
R, LK39034,BLABI,6,M,N+6,6,5,2,2,2020
N, LK39088,BLABI,5,F,N+6,6,6,2,2,2020
R, ANA7713,BLUTI,6,,N+6,6,6,2,2,2020
R, ANA7816,BLUTI,6,,O+5,6,10,2,2,2020
R, ANA7944,BLUTI,5,,O+6,6,7,2,2,2020
R, ANE3062,BLUTI,5,,N+6,6,5,2,2,2020
R, ANE3091,BLUTI,5,,N+6,6,5,2,2,2020
R, AXD9825,BLUTI,5,,N+7,6,4,2,2,2020
R, ANE3019,COATI,5,,O+6,6,8,2,2,2020
R, NZ53036,DUNNO,5,,O+6,6,9,2,2,2020
R, TT49355,DUNNO,4,,O+6,6,9,2,2,2020
R,  JTE311,GOLDC,4,F,N+6,6,6,2,2,2020
R,  JTE313,GOLDC,4,M,N+6,6,5,2,2,2020
N,  JTE586,GOLDC,5,F,N+7,6,4,2,2,2020
R, ANA7678,GRETI,6,F,N+6,6,5,2,2,2020
R, NZ53228,GRETI,6,F,O+6,6,9,2,2,2020
R,  EYD368,LOTTI,4,,N+6,6,5,2,2,2020
R,  JTE377,LOTTI,4,,N+6,6,5,2,2,2020
R,  JTE494,LOTTI,4,,O+6,6,8,2,2,2020
R, ANA7565,MARTI,6,,N+7,6,4,2,2,2020
R, L327798,MARTI,6,,N+7,6,4,2,2,2020
R, ANA7576,ROBIN,6,,O+5,6,10,2,2,2020
R, ANA7904,ROBIN,5,,O+6,6,9,2,2,2020
N, ANE3146,ROBIN,5,,O+5,6,10,2,2,2020
R,  JTE530,TREEC,5,,N+7,6,4,2,2,2020
N,  JTE587,TREEC,6,,O+5,6,10,2,2,2020
N,  JTE639,WREN,3,,O+6,6,7,23,8,2020
N, LK39113,BLABI,4,F,N+7,6,4,23,8,2020
N, LK39114,BLABI,3J,,N+7,6,4,23,8,2020
N, LK39116,BLABI,5,M,O+6,6,9,23,8,2020
N, LK39117,BLABI,3J,,O+6,6,7,23,8,2020
N, ANE3294,BLACA,3J,,O+6,6,7,23,8,2020
R, ANE3065,BLUTI,4,,N+6,6,5,23,8,2020
R, AXD9942,BLUTI,3J,,N+6,6,5,23,8,2020
N, ANE3287,BULLF,5,M,O+6,6,7,23,8,2020
N, ANE3288,BULLF,6,M,O+6,6,7,23,8,2020
N, ANE3296,BULLF,5,M,O+6,6,8,23,8,2020
N, NZ53081,DUNNO,4,,N+6,6,6,23,8,2020
N, ANE3285,MARTI,3,,N+6,6,5,23,8,2020
R, ANA7904,ROBIN,4,,O+5,6,10,23,8,2020
R, ANA7916,ROBIN,5,,N+7,6,4,23,8,2020
N, ANE3286,ROBIN,3,,O+6,6,7,23,8,2020
N, ANE3291,ROBIN,3J,,O+6,6,7,23,8,2020
N, ANE3292,ROBIN,3J,,N+7,6,4,23,8,2020
N, ANE3295,ROBIN,3,,M+7,6,1,23,8,2020
R, LK39084,BLABI,4,F,O+6,6,7,16,11,2020
R, ANE3065,BLUTI,4,,N+6,6,5,16,11,2020
R, ANE3091,BLUTI,4,,N+7,6,4,16,11,2020
R, NZ53081,DUNNO,2,,N+6,6,6,16,11,2020
R,  JTE674,GOLDC,4,M,O+6,6,9,16,11,2020
N,  JTE712,GOLDC,4,M,N+7,6,4,16,11,2020
N,  JTE714,GOLDC,2,M,N+6,6,5,16,11,2020
N,  JTE715,GOLDC,4,F,N+6,6,6,16,11,2020
N,  JTE718,GOLDC,3,F,N+7,6,4,16,11,2020
R, ANA7378,MARTI,4,,O+6,6,9,16,11,2020
R, ANA7936,ROBIN,4,,N+6,6,6,16,11,2020
N, ANE3422,ROBIN,3,,N+6,6,6,16,11,2020
R, LK39054,BLABI,6,F,N+7,6,2,25,4,2021
N, LK39158,BLABI,6,M,N+7,6,2,25,4,2021
N, AJN3517,BLACA,4,F,N+6,6,5,25,4,2021
N, AJN3520,BLACA,4,M,M+7,6,1,25,4,2021
N, AJN3522,BLACA,4,M,O+6,6,7,25,4,2021
N, AJN3523,BLACA,4,F,O+6,6,8,25,4,2021
N, AJN3518,BULLF,6,F,N+6,6,6,25,4,2021
N, AJN3519,BULLF,5,M,N+6,6,6,25,4,2021
N, AJN3521,BULLF,5,F,M+7,6,1,25,4,2021
N, AJN3525,BULLF,5,M,O+6,6,7,25,4,2021
R, ANA7718,CHAFF,6,M,N+6,6,5,25,4,2021
R,  JTE673,CHIFF,4,F,O+5,6,10,25,4,2021
N,  JTE766,CHIFF,4,,N+6,6,5,25,4,2021
N,  JTE772,CHIFF,4,,M+7,6,1,25,4,2021
N,  JTE773,CHIFF,4,M,M+7,6,1,25,4,2021
N, TY35012,DUNNO,5,F,O+6,6,8,25,4,2021
N, TY35014,DUNNO,6,F,N+7,6,4,25,4,2021
R, ANE3369,GRETI,5,M,N+6,6,5,25,4,2021
R, CT95979,GRSWO,4,F,N+7,6,2,25,4,2021
R,  JTE306,LOTTI,4,,N+6,6,6,25,4,2021
R, ANA7771,ROBIN,4,,N+7,6,4,25,4,2021
N, RW74338,SONTH,6,,N+7,6,2,25,4,2021
N, RW74339,SONTH,5,,O+6,6,7,25,4,2021
N, RW74340,SONTH,5,M,O+6,6,8,25,4,2021
N,  JTE767,TREEC,4,F,O+5,6,10,25,4,2021
N,  JTE794,WREN,5,F,N+7,6,2,13,6,2021
N,  JTE795,WREN,5,,N+7,6,4,13,6,2021
N,  JTE796,WREN,6,,M+7,6,1,13,6,2021
R, LK39048,BLABI,6,F,O+6,6,9,13,6,2021
N, LK39168,BLABI,5,M,O+5,6,10,13,6,2021
N, LK39169,BLABI,6,F,N+7,6,3,13,6,2021
N, LK39170,BLABI,6,F,N+7,6,3,13,6,2021
R, AJN3522,BLACA,4,M,O+6,6,9,13,6,2021
N, AJN3553,BLACA,4,F,O+6,6,7,13,6,2021
N, AJN3554,BLACA,4,M,N+7,6,3,13,6,2021
N, AJN3556,BLACA,4,F,N+7,6,3,13,6,2021
N, AJN3557,BULLF,5,M,O+6,6,8,13,6,2021
R, ANE3498,BULLF,5,M,N+6,6,5,13,6,2021
R,  JTE773,CHIFF,4,M,N+7,6,3,13,6,2021
R, TY35012,DUNNO,5,F,N+6,6,6,13,6,2021
N, TY35025,DUNNO,4,,N+7,6,2,13,6,2021
R, NZ53020,NUTHA,4,F,O+6,6,7,13,6,2021
N, AJN3552,ROBIN,3J,,M+7,6,1,13,6,2021
N, AJN3555,ROBIN,3J,,M+7,6,1,13,6,2021
R, ANA7904,ROBIN,6,F,O+6,6,9,13,6,2021
R, RW74338,SONTH,6,M,N+6,6,5,13,6,2021
N, RW74346,SONTH,6,M,O+6,6,8,13,6,2021
N,  JTE793,TREEC,6,F,N+6,6,5,13,6,2021
N,  JTE822,WREN,3J,,N+7,6,2,15,8,2021
N,  JTE823,WREN,3J,,N+6,6,6,15,8,2021
N,  JTE824,WREN,3J,,M+7,6,1,15,8,2021
N,  JTE825,WREN,3J,,O+6,6,7,15,8,2021
N,  JTE826,WREN,3J,,O+6,6,8,15,8,2021
N,  JTE828,WREN,3J,,N+6,6,6,15,8,2021
N,  JTE829,WREN,3J,,N+6,6,6,15,8,2021
R, LK39034,BLABI,4,M,N+6,6,6,15,8,2021
R, LK39054,BLABI,6,F,N+6,6,5,15,8,2021
N, LK39181,BLABI,3J,,N+7,6,3,15,8,2021
N, AJN3606,BLACA,3J,M,O+6,6,8,15,8,2021
N, AJN3607,BLUTI,3J,,N+6,6,5,15,8,2021
N, AJN3604,BULLF,3J,,O+6,6,7,15,8,2021
N,  JTE827,CHIFF,3J,,N+6,6,6,15,8,2021
N, TY35038,DUNNO,3J,,N+7,6,2,15,8,2021
N, TY35040,DUNNO,3J,,N+6,6,5,15,8,2021
R, ANA7378,MARTI,4,,N+7,6,4,15,8,2021
N, AJN3603,ROBIN,3,,O+6,6,8,15,8,2021
R,  JTE822,WREN,3,,O+6,6,7,14,11,2021
R,  JTE825,WREN,3,,N+6,6,6,14,11,2021
N,  JTE867,WREN,3,,N+6,6,6,14,11,2021
N, LK39197,BLABI,4,M,O+6,6,8,14,11,2021
R,  JTE696,GOLDC,4,F,O+6,6,8,14,11,2021
N, AJN3692,GRETI,3,F,O+6,6,8,14,11,2021
R, ANE3369,GRETI,4,M,O+6,6,8,14,11,2021
N, AJN3681,ROBIN,4,,O+6,6,7,14,11,2021
R,  JTE767,TREEC,2,,N+6,6,6,14,11,2021
R, LE35430,BLABI,6,M,N+6,6,5,16,1,2022
R, LK39197,BLABI,6,M,N+6,6,6,16,1,2022
N, LK39215,BLABI,6,F,M+7,6,1,16,1,2022
N, LK39216,BLABI,5,M,M+7,6,1,16,1,2022
N, LK39217,BLABI,6,F,O+6,6,7,16,1,2022
N, LK39218,BLABI,5,M,M+7,6,1,16,1,2022
N, LK39219,BLABI,5,M,M+7,6,1,16,1,2022
N, LK39220,BLABI,5,M,O+6,6,7,16,1,2022
N, LK39221,BLABI,6,F,N+7,6,2,16,1,2022
N, LK39222,BLABI,5,M,M+7,6,1,16,1,2022
N, LK39225,BLABI,5,M,N+6,6,5,16,1,2022
R, AJN3730,BLUTI,5,,N+7,6,4,16,1,2022
R, ANE3049,BLUTI,6,,N+6,6,6,16,1,2022
R, ANE3065,BLUTI,6,,O+6,6,8,16,1,2022
R, ANE3091,BLUTI,6,,N+7,6,4,16,1,2022
R, Z782609,BLUTI,6,,O+6,6,8,16,1,2022
N, TY35059,DUNNO,5,,N+6,6,6,16,1,2022
R, AJN3681,ROBIN,4,,N+6,6,6,16,1,2022
R, ANA7771,ROBIN,6,,M+7,6,1,16,1,2022
R, ANA7916,ROBIN,6,,O+6,6,8,16,1,2022
R,  JTE822,WREN,5,,O+6,6,9,17,4,2022
R,  JTE825,WREN,5,F,O+5,6,10,17,4,2022
R,  JTE828,WREN,5,,N+6,6,6,17,4,2022
N,  JTE912,WREN,5,,N+7,6,4,17,4,2022
N,  JTE916,WREN,5,,O+5,6,10,17,4,2022
R, LK39034,BLABI,6,M,O+5,6,10,17,4,2022
N, AJN3869,BLACA,4,F,O+6,6,7,17,4,2022
N, AJN3872,BLACA,4,F,O+6,6,7,17,4,2022
R, AJN3772,BLUTI,6,,O+6,6,7,17,4,2022
R, AJN3830,BLUTI,5,,N+7,6,4,17,4,2022
R, AJN3736,BULLF,6,F,M+7,6,1,17,4,2022
R, ANE3352,BULLF,6,M,M+7,6,1,17,4,2022
R,  JTE773,CHIFF,4,M,N+6,6,6,17,4,2022
N,  JTE913,CHIFF,4,M,N+6,6,5,17,4,2022
N,  JTE914,CHIFF,5,,O+6,6,8,17,4,2022
N,  JTE915,CHIFF,4,,N+6,6,6,17,4,2022
N,  JTE918,CHIFF,4,,N+7,6,4,17,4,2022
N, TY35068,DUNNO,5,M,O+6,6,7,17,4,2022
N, TY35069,DUNNO,5,F,O+6,6,7,17,4,2022
N,  JTE917,GOLDC,4,M,O+5,6,10,17,4,2022
R, ANE3369,GRETI,6,M,N+7,6,2,17,4,2022
N, AJN3876,MARTI,5,M,O+5,6,10,17,4,2022
R, TY35055,NUTHA,4,M,O+5,6,10,17,4,2022
N, TY35070,NUTHA,4,M,O+6,6,9,17,4,2022
N, AJN3870,ROBIN,6,M,M+7,6,1,17,4,2022
R, RW74338,SONTH,6,M,N+6,6,6,17,4,2022
R,  JTE587,TREEC,6,M,O+5,6,10,17,4,2022
R,  JTE767,TREEC,6,F,O+5,6,10,17,4,2022
R,  JTE912,WREN,4,F,N+7,6,2,12,6,2022
N,  JTE949,WREN,3J,,O+5,6,10,12,6,2022
R, LK39197,BLABI,6,M,M+7,6,1,12,6,2022
N, LK39248,BLABI,6,F,N+6,6,5,12,6,2022
N, LK39249,BLABI,6,F,O+6,6,7,12,6,2022
N, LK39250,BLABI,3J,,O+6,6,9,12,6,2022
R, AJN3872,BLACA,4,,O+5,6,10,12,6,2022
N, AJN3910,BLACA,4,M,N+6,6,6,12,6,2022
N, AJN3912,BLACA,4,M,O+6,6,8,12,6,2022
N, AJN3913,BLACA,4,F,O+5,6,10,12,6,2022
N, AJN3918,BLACA,3J,,O+6,6,9,12,6,2022
R, ANA7808,BLACA,4,M,O+5,6,10,12,6,2022
R, AAL8980,BLUTI,3J,,N+6,6,5,12,6,2022
N, AJN3915,BLUTI,6,F,N+6,6,5,12,6,2022
R, ANE3352,BULLF,6,M,O+6,6,7,12,6,2022
R, ANE3498,BULLF,6,M,O+6,6,7,12,6,2022
R, AJN3841,CHAFF,4,F,O+5,6,10,12,6,2022
R, TY35059,DUNNO,4,M,N+6,6,5,12,6,2022
R, TY35068,DUNNO,4,M,N+6,6,5,12,6,2022
R, TY35069,DUNNO,5,F,O+6,6,7,12,6,2022
N, TY35075,DUNNO,3J,,N+6,6,6,12,6,2022
N, TY35077,DUNNO,3J,,O+6,6,7,12,6,2022
N, TY35078,DUNNO,5,M,N+6,6,5,12,6,2022
N, TY35080,DUNNO,3J,,N+6,6,5,12,6,2022
R, AJN3876,MARTI,4,,M+7,6,1,12,6,2022
N, AJN3911,ROBIN,3J,,O+6,6,7,12,6,2022
N, AJN3914,ROBIN,3J,,N+6,6,5,12,6,2022
N, AJN3916,ROBIN,3J,,O+5,6,10,12,6,2022
N,  JTE948,TREEC,3J,,N+7,6,4,12,6,2022
N,  JTE993,WREN,3J,,O+6,6,8,14,8,2022
N,  JTE994,WREN,3J,,O+6,6,7,14,8,2022
N,  JTE995,WREN,3J,,O+6,6,8,14,8,2022
N,  JTE996,WREN,3J,,O+5,6,10,14,8,2022
N,  JTE997,WREN,3J,,O+5,6,10,14,8,2022
N,  JTE998,WREN,3J,,O+6,6,8,14,8,2022
R, LK39215,BLABI,4,F,N+6,6,5,14,8,2022
R, AJN3966,BLACA,3J,,O+5,6,10,14,8,2022
N, AJN3996,BLACA,3J,,O+6,6,8,14,8,2022
N, AJN3998,BLACA,3J,,O+6,6,8,14,8,2022
N, TY35097,DUNNO,3J,,O+6,6,8,14,8,2022
N, TY35100,DUNNO,3J,,O+6,6,8,14,8,2022
N, TY35409,DUNNO,3,,O+6,6,9,14,8,2022
R, ANA7711,GRETI,4,F,N+6,6,6,14,8,2022
N, TY35096,NUTHA,3J,F,O+5,6,10,14,8,2022
N, TY35099,NUTHA,4,F,O+6,6,7,14,8,2022
N, AJN3997,ROBIN,3J,,O+6,6,7,14,8,2022
N, AJN3999,ROBIN,3J,,N+7,6,4,14,8,2022
R, RW74338,SONTH,4,,N+6,6,6,14,8,2022
R,  JTE651,TREEC,4,,N+6,6,5,14,8,2022
