Record type,Ring,Species,Age,Sex,Grid,Site,Net,Day,Month,Year
R, P400668,BLUTI,6,,N+0,7,3,25,2,2007
R, V475016,BLUTI,5,,N+0,7,3,25,2,2007
N, V475041,BLUTI,5,,N+1,7,7,25,2,2007
R, R558901,GRETI,5,F,N+0,7,6,25,2,2007
R, TC61346,GRETI,5,F,N-1,7,2,25,2,2007
N, V475037,GRETI,5,M,N-1,7,2,25,2,2007
N, V475039,MARTI,5,,N-1,7,2,25,2,2007
R, BA36700,NUTHA,4,F,N+0,7,6,25,2,2007
R, R353134,ROBIN,6,,N+1,7,8,25,2,2007
N, V475038,ROBIN,5,,N-1,7,1,25,2,2007
N, RX57814,SONTH,5,,N+1,7,8,25,2,2007
N, RX57815,SONTH,5,,N+0,7,4,25,2,2007
N,  BYP608,WREN,5,M,N+0,7,6,29,4,2007
R, CT84278,BLABI,4,F,N+0,7,6,29,4,2007
N, CT84304,BLABI,5,F,N-1,7,1,29,4,2007
N, CT84305,BLABI,5,M,N+0,7,6,29,4,2007
N, CT84306,BLABI,5,M,N+0,7,6,29,4,2007
N, CT84307,BLABI,6,M,N+0,7,3,29,4,2007
N, V475125,BLACA,5,F,N+0,7,4,29,4,2007
N, V475126,BLACA,5,M,N+0,7,4,29,4,2007
N, V475128,BLACA,4,F,N-1,7,2,29,4,2007
N, V475122,BLUTI,5,F,N+1,7,7,29,4,2007
C,  4S8522,CHIFF,4,M,N+0,7,3,29,4,2007
N,  BYP610,CHIFF,5,M,N-1,7,2,29,4,2007
R, R558973,GRETI,5,F,N+1,7,8,29,4,2007
R, T663182,GRETI,6,F,N-1,7,1,29,4,2007
R,  AJD362,LOTTI,4,M,N+1,7,8,29,4,2007
R,  AXL321,LOTTI,4,F,N+1,7,8,29,4,2007
R,  BYP567,LOTTI,4,F,N-1,7,2,29,4,2007
N,  BYP681,WREN,3J,,N-1,7,2,22,7,2007
N,  BYP684,WREN,3J,,N+1,7,8,22,7,2007
N, CT84337,BLABI,3J,M,N+0,7,3,22,7,2007
N, V475256,BLACA,5,F,N+1,7,7,22,7,2007
N, V475264,BLACA,3J,,N+0,7,6,22,7,2007
R, T663138,BULLF,6,M,N-1,7,1,22,7,2007
N, V475255,ROBIN,3J,,N-1,7,2,22,7,2007
N, RX57829,SONTH,4,,N-1,7,1,22,7,2007
R,  BYP661,TREEC,5,,N+1,7,9,22,7,2007
R,  2U4114,WREN,4,,N+0,7,4,2,9,2007
N,  BYP710,WREN,3J,,N+2,7,10,2,9,2007
R, V475307,BULLF,3J,,N-1,7,2,2,9,2007
N, V475335,BULLF,3J,F,N+2,7,10,2,9,2007
N,  BYP711,GOLDC,3,F,N+0,7,5,2,9,2007
R, R353719,GRETI,4,F,N+2,7,10,2,9,2007
R, T663454,GRETI,4,M,N+1,7,9,2,9,2007
N, CT84361,BLABI,3,M,N-1,7,2,25,11,2007
R, V475374,BLUTI,3,,N-1,7,2,25,11,2007
R,  2U4168,GOLDC,4,F,N-1,7,2,25,11,2007
R,  BYP767,LOTTI,2,,N+0,7,5,25,11,2007
R, CT84063,BLABI,6,M,N+1,7,7,17,2,2008
N, CT84380,BLABI,5,M,N+0,7,3,17,2,2008
N, CT84381,BLABI,5,M,N-1,7,1,17,2,2008
N, CT84382,BLABI,5,F,N+0,7,4,17,2,2008
R, R558952,BLUTI,6,,N-1,7,2,17,2,2008
R, T663117,BLUTI,6,,N-1,7,1,17,2,2008
R, R353090,CHAFF,6,M,N+1,7,7,17,2,2008
R, TC61334,GRETI,6,M,N+1,7,9,17,2,2008
R, TC61337,GRETI,6,M,N+2,7,10,17,2,2008
N, V475533,GRETI,5,F,N+1,7,9,17,2,2008
R,  BYP537,LOTTI,4,,N+2,7,10,17,2,2008
R,  BYP766,LOTTI,4,,N+2,7,10,17,2,2008
R, V053948,ROBIN,4,,N+2,7,10,17,2,2008
R, V475428,ROBIN,5,,N+0,7,4,17,2,2008
R, V475435,ROBIN,5,,N+1,7,8,17,2,2008
N, V475532,ROBIN,5,,N+1,7,7,17,2,2008
R, RX57817,SONTH,4,,N+0,7,4,17,2,2008
R, CT84305,BLABI,6,M,N-1,7,1,26,4,2008
N, CT84390,BLABI,5,M,N-1,7,2,26,4,2008
N, V475619,BLACA,6,F,N-1,7,2,26,4,2008
R, R558964,BLUTI,6,F,N+1,7,9,26,4,2008
R,  BYP597,CHIFF,4,,N-1,7,2,26,4,2008
R,  BYP639,CHIFF,4,,N-1,7,2,26,4,2008
R,  BYP822,CHIFF,4,M,N-1,7,2,26,4,2008
R, V475337,COATI,5,M,N+0,7,3,26,4,2008
R, V475572,GRETI,5,F,N+1,7,8,26,4,2008
R,  BYP730,LOTTI,4,F,N+1,7,8,26,4,2008
R,  BYP649,WREN,6,F,N+0,7,4,29,6,2008
R,  BYP733,WREN,5,M,N+0,7,4,29,6,2008
R, CT84131,BLABI,6,M,N+1,7,9,29,6,2008
N, V475708,BLACA,4,M,N+0,7,3,29,6,2008
N, V475709,BLACA,4,F,N+0,7,4,29,6,2008
N, V475710,BLACA,5,M,N+1,7,9,29,6,2008
N, V475711,BLACA,3J,,N+1,7,9,29,6,2008
N, V475712,BLACA,3J,,N+2,7,10,29,6,2008
R, V475058,BULLF,6,M,N+1,7,9,29,6,2008
R, V475630,BULLF,6,F,N+1,7,9,29,6,2008
R, V475661,BULLF,5,M,N-1,7,2,29,6,2008
N, V475707,BULLF,5,M,N+0,7,6,29,6,2008
R, T663071,CHAFF,4,F,N+1,7,7,29,6,2008
R, V475605,CHAFF,5,F,N+1,7,8,29,6,2008
R,  BYP852,CHIFF,4,M,N+2,7,10,29,6,2008
R, V475337,COATI,4,,N+1,7,9,29,6,2008
R, V475589,ROBIN,5,M,N+0,7,3,29,6,2008
R, V475688,ROBIN,3J,,N-1,7,1,29,6,2008
R, RX57834,SONTH,5,M,N+0,7,4,29,6,2008
N, RX57840,SONTH,5,M,N+1,7,7,29,6,2008
N,  BYP869,TREEC,3J,,N+0,7,6,29,6,2008
N,  BYP919,WREN,4,,N+1,7,8,14,9,2008
R, V475772,BULLF,3J,,N+0,7,3,14,9,2008
N, V475835,BULLF,3J,M,N+1,7,8,14,9,2008
N, V475836,BULLF,3J,F,N+1,7,8,14,9,2008
N, V475837,BULLF,3,M,N+1,7,8,14,9,2008
N, V475838,BULLF,3J,F,N+1,7,8,14,9,2008
N, V475843,BULLF,3J,F,N+0,7,3,14,9,2008
N,  BYP920,GOLDC,3,M,N+0,7,3,14,9,2008
N,  BYP921,GOLDC,3,F,N-1,7,2,14,9,2008
N, V475839,ROBIN,3,,N-1,7,1,14,9,2008
N, V475844,ROBIN,3,,N+1,7,9,14,9,2008
N, V475845,ROBIN,3J,,N-1,7,1,14,9,2008
N, V475847,ROBIN,3,,N+2,7,10,14,9,2008
R,  BYP901,TREEC,3J,,N+1,7,9,14,9,2008
R, CT84305,BLABI,4,M,N-1,7,2,14,12,2008
R,  BYP942,GOLDC,3,M,N+1,7,9,14,12,2008
R, V475485,ROBIN,4,,N+1,7,9,14,12,2008
R, V475844,ROBIN,3,,N+1,7,7,14,12,2008
R, V475845,ROBIN,3,,N-1,7,2,14,12,2008
N, CT84153,BLABI,6,F,N+0,7,4,15,2,2009
C, X497517,GRETI,5,M,N+1,7,9,15,2,2009
R, V475799,ROBIN,5,,N+0,7,5,15,2,2009
R, DA51893,SPARR,8,M,N+1,7,9,15,2,2009
N,  CXN032,WREN,5,M,N+0,7,6,24,5,2009
R, CT84131,BLABI,6,M,N-1,7,2,24,5,2009
N, CT84180,BLABI,5,F,N-1,7,1,24,5,2009
N, CT84182,BLABI,3J,,N+1,7,9,24,5,2009
N, CT84183,BLABI,6,F,N+0,7,5,24,5,2009
N, X649061,BLACA,5,F,N+0,7,3,24,5,2009
N, X649062,BLACA,5,M,N+1,7,8,24,5,2009
N,  CXN031,CHIFF,4,,N+0,7,3,24,5,2009
N, X649064,GRETI,6,F,N+0,7,3,24,5,2009
R, CT84287,GRSWO,4,M,N+1,7,8,24,5,2009
R, R353934,MARTI,4,,N-1,7,1,24,5,2009
R, CT84166,MISTH,4,,N+1,7,7,24,5,2009
N, CT84181,MISTH,3J,,N+1,7,8,24,5,2009
R,  AVL338,WREN,5,M,N-1,7,2,28,6,2009
N,  CXN042,WREN,5,F,N-1,7,1,28,6,2009
N,  CXN043,WREN,3J,,N-1,7,1,28,6,2009
N,  CXN044,WREN,5,F,N+0,7,6,28,6,2009
R, CT84169,BLABI,5,M,N-1,7,1,28,6,2009
N, CT84190,BLABI,3J,M,N+0,7,3,28,6,2009
N, CT84191,BLABI,3J,,N-1,7,1,28,6,2009
R,  CXN031,CHIFF,5,,N-1,7,1,28,6,2009
R, R558475,GRETI,6,M,N+1,7,9,28,6,2009
R, V666798,GRETI,6,F,N-1,7,1,28,6,2009
R, V475793,ROBIN,5,M,N-1,7,2,28,6,2009
N, X649129,ROBIN,5,F,N+2,7,10,28,6,2009
N, X649132,ROBIN,3J,,N-1,7,2,28,6,2009
R, RX57840,SONTH,4,,N-1,7,1,28,6,2009
N,  CXN111,WREN,3,,N-1,7,2,20,9,2009
R, CT84388,BLABI,4,F,N+0,7,3,20,9,2009
R, X649255,ROBIN,3,,N-1,7,2,20,9,2009
N, X649288,ROBIN,3,,N-1,7,2,20,9,2009
R,  AVL338,WREN,4,,N+0,7,5,13,12,2009
N,  CXN173,WREN,4,,N+0,7,5,13,12,2009
N,  CXN174,WREN,3,,N-1,7,1,13,12,2009
R, X649247,BLUTI,3,,N+1,7,8,13,12,2009
N, X649362,DUNNO,2,,N+0,7,3,13,12,2009
R,  CXN166,GOLDC,2,M,N+0,7,3,13,12,2009
R, T663439,GRETI,4,M,N+0,7,3,13,12,2009
R, X649141,GRETI,3,M,N+0,7,4,13,12,2009
R, X649157,GRETI,3,M,N+1,7,9,13,12,2009
R, X649335,GRETI,3,F,N+0,7,3,13,12,2009
R,  CXN131,LOTTI,2,,N+0,7,4,13,12,2009
R,  CXN137,LOTTI,2,,N+0,7,3,13,12,2009
R,  CXN138,LOTTI,2,,N+1,7,8,13,12,2009
R,  CXN145,LOTTI,2,,N+0,7,3,13,12,2009
R,  CXN147,LOTTI,2,,N+0,7,3,13,12,2009
R,  CXN148,LOTTI,2,,N+0,7,3,13,12,2009
R,  CXN149,LOTTI,2,,N+0,7,3,13,12,2009
R,  CXN152,LOTTI,2,,N+0,7,3,13,12,2009
R,  CXN156,LOTTI,2,,N+0,7,3,13,12,2009
R,  CXN107,TREEC,3,,N+0,7,3,13,12,2009
N,  CXN172,TREEC,3,,N+0,7,3,13,12,2009
R, T663439,GRETI,4,M,N-1,7,2,14,2,2010
R, X649255,ROBIN,5,,N-1,7,2,14,2,2010
R,  CXN174,WREN,5,,N+0,7,5,11,4,2010
N, X649487,BLUTI,5,M,N+2,7,10,11,4,2010
R, TJ49526,GRETI,5,F,N+1,7,9,11,4,2010
R, TJ49843,GRETI,5,F,N+0,7,3,11,4,2010
R, TJ49871,GRETI,5,M,N-1,7,2,11,4,2010
R, X649429,GRETI,5,M,N+1,7,9,11,4,2010
N,  CXN230,WREN,5,M,N+0,7,4,27,6,2010
N,  CXN231,WREN,5,F,N+0,7,6,27,6,2010
N,  CXN235,WREN,3J,,N-1,7,2,27,6,2010
R, CT84169,BLABI,6,M,N+1,7,7,27,6,2010
R, CT84369,BLABI,6,F,N+1,7,8,27,6,2010
R, CT95943,BLABI,5,M,N+0,7,5,27,6,2010
R, CT95959,BLABI,6,F,N+0,7,4,27,6,2010
N, CT95971,BLABI,3J,,N+1,7,7,27,6,2010
N, CT95972,BLABI,3J,,N+1,7,7,27,6,2010
R, X649187,BLACA,5,M,N+1,7,9,27,6,2010
R, X649508,BLACA,5,M,N+2,7,10,27,6,2010
N, X649605,BLACA,4,F,N+0,7,3,27,6,2010
N, X649606,BLACA,4,F,N+0,7,6,27,6,2010
N, X649608,BLACA,5,F,N+2,7,10,27,6,2010
N, X649624,BLACA,3J,,N+2,7,10,27,6,2010
R, X978817,BLACA,4,M,N+0,7,3,27,6,2010
N, X649610,BLUTI,3J,,N+0,7,4,27,6,2010
N, X649623,BLUTI,3J,,N+0,7,3,27,6,2010
R, X649588,BULLF,5,M,N+1,7,9,27,6,2010
N, X649607,BULLF,6,M,N+1,7,9,27,6,2010
N, X649612,BULLF,5,M,N+1,7,8,27,6,2010
R,  CXN213,CHIFF,4,F,N-1,7,1,27,6,2010
N,  CXN234,CHIFF,4,M,N+0,7,4,27,6,2010
N, X649604,COATI,3J,,N-1,7,2,27,6,2010
R, X649567,DUNNO,3J,,N-1,7,1,27,6,2010
N, X649621,DUNNO,6,M,N+1,7,8,27,6,2010
R, TJ49526,GRETI,5,F,N+1,7,8,27,6,2010
R, TJ49682,GRETI,3J,,N+0,7,3,27,6,2010
R, TJ49879,GRETI,3J,,N+0,7,4,27,6,2010
R, TJ49883,GRETI,3J,,N+0,7,3,27,6,2010
R, TR47543,GRETI,3J,,N+1,7,7,27,6,2010
R, V666935,MARTI,3J,,N+1,7,7,27,6,2010
N, X649611,MARTI,3J,,N+0,7,5,27,6,2010
N, X649609,ROBIN,3J,,N+1,7,8,27,6,2010
R, GK18355,TAWOW,8,,N+1,7,8,27,6,2010
R,  CXN172,TREEC,5,F,N+1,7,8,27,6,2010
R,  CXN256,WREN,3,,N+0,7,6,5,9,2010
N,  CXN294,WREN,3J,,N+0,7,5,5,9,2010
N,  CXN299,WREN,3,,N+0,7,6,5,9,2010
N,  CXN300,WREN,3,,N+0,7,5,5,9,2010
N,  CXN301,WREN,3,,N+1,7,9,5,9,2010
N,  CXN304,WREN,3,,N+1,7,9,5,9,2010
R, CT95970,BLABI,4,M,N-1,7,2,5,9,2010
R, CT95985,BLABI,3J,M,N-1,7,1,5,9,2010
R, CT95986,BLABI,3J,M,N-1,7,2,5,9,2010
R, X649545,BLACA,4,M,N-1,7,2,5,9,2010
R, X649727,BLACA,3,M,N-1,7,1,5,9,2010
N, X649744,BLACA,3J,M,N+1,7,7,5,9,2010
N, X649745,BLACA,3,M,N+1,7,9,5,9,2010
N, X649750,BLACA,3J,,N+1,7,9,5,9,2010
N, X649752,BLACA,3J,M,N+0,7,6,5,9,2010
N, X649753,BLACA,3J,,N+0,7,6,5,9,2010
N, X649755,BLACA,3,M,N+0,7,6,5,9,2010
N, X649756,BLACA,4,F,N+0,7,6,5,9,2010
N, X649763,BLACA,3J,,N+0,7,3,5,9,2010
R, L327658,BLUTI,3J,,N-1,7,2,5,9,2010
R, V666893,BLUTI,4,,N+0,7,6,5,9,2010
R, X649120,BLUTI,4,,N+0,7,5,5,9,2010
R, X649729,BLUTI,3J,,N+0,7,3,5,9,2010
N, X649748,BLUTI,3J,,N+2,7,10,5,9,2010
N, X649751,BLUTI,3J,,N+1,7,7,5,9,2010
N, X649757,BLUTI,3J,,N+0,7,5,5,9,2010
N, X649773,BLUTI,3J,,N-1,7,2,5,9,2010
N, X649776,BLUTI,3J,,N+0,7,3,5,9,2010
N,  CXN295,CHIFF,3,,N+0,7,4,5,9,2010
N,  CXN297,CHIFF,4,,N+2,7,10,5,9,2010
N,  CXN302,CHIFF,3,,N+0,7,6,5,9,2010
N,  CXN303,CHIFF,3,,N+1,7,8,5,9,2010
N,  CXN305,CHIFF,3,,N-1,7,2,5,9,2010
N,  CXN306,CHIFF,3,,N-1,7,2,5,9,2010
N,  CXN307,CHIFF,3,,N+0,7,3,5,9,2010
N,  CXN308,CHIFF,3,,N+0,7,3,5,9,2010
N,  CXN309,CHIFF,3,,N+0,7,3,5,9,2010
N,  CXN310,CHIFF,3,,N+0,7,3,5,9,2010
N, X649772,COATI,3J,,N+1,7,9,5,9,2010
N, X649775,COATI,3J,,N-1,7,2,5,9,2010
N, X649777,COATI,3J,,N+0,7,3,5,9,2010
N, X649741,DUNNO,3,,N+2,7,10,5,9,2010
N, X649749,DUNNO,3,,N+1,7,9,5,9,2010
N, X649764,DUNNO,3J,,N+0,7,4,5,9,2010
R, TJ49539,GRETI,4,,N+0,7,3,5,9,2010
R, V475541,GRETI,4,,N+1,7,7,5,9,2010
R, X649083,GRETI,4,,N+0,7,6,5,9,2010
R, X649335,GRETI,4,F,N+0,7,6,5,9,2010
R, X649435,GRETI,4,,N+0,7,5,5,9,2010
R,  CXN148,LOTTI,2,,N-1,7,2,5,9,2010
N,  CXN298,LOTTI,3,,N+1,7,7,5,9,2010
N, X649774,MARTI,3,,N-1,7,2,5,9,2010
N, RS78270,SONTH,3J,,N+0,7,3,5,9,2010
N, RS78271,SONTH,3,,N-1,7,1,5,9,2010
R,  CXN007,TREEC,4,,N+1,7,8,5,9,2010
R,  CXN120,TREEC,4,,N+0,7,5,5,9,2010
R, CT84162,BLABI,4,F,N-1,7,2,19,12,2010
N, CT84421,BLABI,4,M,N+0,7,3,19,12,2010
N, CT84422,BLABI,3,M,N-1,7,2,19,12,2010
N, CT84423,BLABI,3,F,N+0,7,5,19,12,2010
N, CT84424,BLABI,3,M,N+0,7,5,19,12,2010
N, CT84425,BLABI,3,M,N-1,7,1,19,12,2010
R, CT95943,BLABI,4,M,N+0,7,5,19,12,2010
R, CT95985,BLABI,3,M,N+1,7,7,19,12,2010
R, X649153,GRETI,4,M,N+0,7,3,19,12,2010
N, DA51862,SPARR,5,M,N-1,7,1,19,12,2010
R, L327520,BLUTI,5,,N+0,7,3,20,2,2011
R,  CXN327,GOLDC,5,M,N-1,7,2,20,2,2011
R,  CXN330,GOLDC,5,M,N-1,7,2,20,2,2011
R,  CXN444,GOLDC,4,F,N-1,7,1,20,2,2011
R, TJ49793,GRETI,5,M,N+2,7,10,20,2,2011
R,  AXL483,TREEC,6,,N-1,7,1,20,2,2011
R,  BYP661,TREEC,6,,N-1,7,2,20,2,2011
R, CT84169,BLABI,6,M,N-1,7,2,10,4,2011
N, L731040,BLACA,4,F,N-1,7,1,10,4,2011
N, L731041,BLACA,5,M,N-1,7,1,10,4,2011
N, L731043,BLACA,5,F,N+2,7,10,10,4,2011
N, L731054,BLACA,5,M,N+0,7,6,10,4,2011
R, X649187,BLACA,6,M,N+0,7,3,10,4,2011
R, L327520,BLUTI,5,M,N+0,7,3,10,4,2011
N,  CXN463,CHIFF,4,,N-1,7,1,10,4,2011
N,  CXN464,CHIFF,4,,N+2,7,10,10,4,2011
N,  CXN465,CHIFF,4,,N-1,7,1,10,4,2011
N,  CXN468,CHIFF,4,M,N+1,7,8,10,4,2011
R, X649250,COATI,6,F,N-1,7,1,10,4,2011
N, L731039,DUNNO,5,,N-1,7,2,10,4,2011
R, TR47543,GRETI,5,M,N-1,7,2,10,4,2011
R, V475936,GRETI,6,F,N+0,7,4,10,4,2011
R, X649996,GRETI,5,F,N-1,7,2,10,4,2011
N,  CXN508,WREN,5,M,N+0,7,4,12,6,2011
N, L731157,BLACA,4,F,N+1,7,7,12,6,2011
N, L731158,BLACA,5,M,N+0,7,4,12,6,2011
N, L731159,BLACA,5,F,N+0,7,3,12,6,2011
N, L731160,BLACA,5,M,N+1,7,9,12,6,2011
N, L731161,BLACA,4,F,N-1,7,1,12,6,2011
N, L731164,BLACA,5,M,N+1,7,7,12,6,2011
N, L731165,BLACA,3J,,N+1,7,7,12,6,2011
N, L731169,BLACA,3J,,N+0,7,4,12,6,2011
N, L731173,BLACA,3J,M,N+0,7,6,12,6,2011
N, L731174,BLACA,3J,,N+0,7,4,12,6,2011
N, L731175,BLACA,3J,,N+0,7,5,12,6,2011
R,  CXN464,CHIFF,5,F,N+1,7,9,12,6,2011
N,  CXN509,CHIFF,3J,,N+0,7,4,12,6,2011
N,  CXN510,CHIFF,3J,,N+1,7,8,12,6,2011
N,  CXN511,CHIFF,3J,,N+1,7,9,12,6,2011
N, L731162,GRETI,3J,,N+0,7,4,12,6,2011
R, TR47764,GRETI,3J,,N+0,7,6,12,6,2011
R, CT84457,GRSWO,3,,N+1,7,7,12,6,2011
N,  CXN573,WREN,3J,,N+1,7,7,4,9,2011
N,  CXN574,WREN,3,,N+0,7,3,4,9,2011
N, CT84419,BLABI,3J,,N+0,7,3,4,9,2011
N, L731292,BLACA,4,M,N+0,7,3,4,9,2011
N, L731293,BLACA,3J,,N+0,7,3,4,9,2011
N, L731294,BLACA,3J,M,N+0,7,4,4,9,2011
N, L731295,BLACA,4,M,N+0,7,4,4,9,2011
N, L731297,BLACA,4,F,N+1,7,7,4,9,2011
N, L731304,BLACA,3,M,N+0,7,3,4,9,2011
R, L731263,BULLF,3J,,N+0,7,3,4,9,2011
N, L731305,COATI,3,,N-1,7,2,4,9,2011
R, L731208,MARTI,3,,N+2,7,10,4,9,2011
R, L731211,MARTI,3,,N+1,7,9,4,9,2011
N, L731291,ROBIN,4,,N-1,7,1,4,9,2011
R,  CXN363,TREEC,4,,N-1,7,2,4,9,2011
N,  CXN572,TREEC,3J,,N+0,7,3,4,9,2011
N,  CXN576,TREEC,3J,,N-1,7,1,4,9,2011
R, CT95985,BLABI,4,M,N-1,7,1,18,12,2011
R, L731245,BLUTI,3,,N-1,7,2,18,12,2011
N, L731409,DUNNO,2,,N+0,7,4,18,12,2011
N, L731410,DUNNO,4,,N+0,7,4,18,12,2011
R, TR47763,GRETI,3,M,N+2,7,10,18,12,2011
N, EL87439,KESTR,3,M,N-1,7,1,18,12,2011
N, CT84466,BLABI,5,M,N+0,7,4,19,2,2012
R, L731379,BULLF,5,M,N+1,7,8,19,2,2012
N, L731452,BULLF,6,F,N+1,7,8,19,2,2012
N, L731459,DUNNO,5,,N+0,7,4,19,2,2012
R,  CXN638,GOLDC,5,M,N+1,7,9,19,2,2012
N, L731451,GRETI,5,F,N+1,7,8,19,2,2012
N, L731453,GRETI,4,M,N+0,7,4,19,2,2012
N, L731454,GRETI,5,F,N+0,7,3,19,2,2012
N, L731455,GRETI,5,F,N-1,7,2,19,2,2012
R, TR47631,GRETI,5,F,N+0,7,3,19,2,2012
R, TR47915,GRETI,5,M,N+0,7,3,19,2,2012
R, X649157,GRETI,6,M,N+0,7,4,19,2,2012
R, X649982,GRETI,6,F,N+1,7,8,19,2,2012
R,  CXN499,LOTTI,4,,N+1,7,8,19,2,2012
R,  CXN503,LOTTI,4,,N+1,7,8,19,2,2012
R,  CXN647,LOTTI,4,,N+1,7,8,19,2,2012
R, X649251,MARTI,6,,N-1,7,2,19,2,2012
R,  CXN508,WREN,6,,N+1,7,8,23,4,2012
N,  CXN707,WREN,5,F,N+0,7,3,23,4,2012
N,  CXN711,WREN,5,F,N+0,7,3,23,4,2012
N,  CXN716,WREN,5,F,N+0,7,6,23,4,2012
R, CT84169,BLABI,6,M,N-1,7,1,23,4,2012
N, L731582,BLACA,5,F,N+0,7,4,23,4,2012
N, L731583,BLACA,4,M,N+0,7,4,23,4,2012
N, L731588,BLACA,5,M,N+0,7,6,23,4,2012
R, X649852,CHAFF,6,M,N-1,7,1,23,4,2012
N,  CXN706,CHIFF,4,M,N-1,7,2,23,4,2012
N,  CXN708,CHIFF,4,M,N+0,7,4,23,4,2012
N,  CXN709,CHIFF,4,,N+0,7,4,23,4,2012
N,  CXN710,CHIFF,4,M,N+0,7,4,23,4,2012
N,  CXN712,CHIFF,4,M,N-1,7,1,23,4,2012
N,  CXN713,CHIFF,5,,N-1,7,2,23,4,2012
R, L731026,DUNNO,4,M,N+0,7,5,23,4,2012
N, L731587,DUNNO,5,M,N+0,7,5,23,4,2012
R, L731513,GRETI,5,F,N-1,7,1,23,4,2012
N, L731584,ROBIN,5,M,N-1,7,2,23,4,2012
R, X649255,ROBIN,6,M,N-1,7,2,23,4,2012
R,  CXN546,TREEC,5,M,N+1,7,8,23,4,2012
R,  CXN707,WREN,5,,N+0,7,4,10,6,2012
N,  CXN730,WREN,4,F,N+1,7,8,10,6,2012
N,  CXN732,WREN,3J,,N+2,7,10,10,6,2012
R, CT84447,BLABI,6,M,N-1,7,1,10,6,2012
N, L731643,BLACA,5,F,N+1,7,7,10,6,2012
N, L731645,BLACA,5,M,N+1,7,7,10,6,2012
N, L731646,BLACA,4,M,N+1,7,9,10,6,2012
N, L731653,BLACA,4,M,N+1,7,8,10,6,2012
N, L731654,BLACA,3J,,N+1,7,8,10,6,2012
N, L731655,BLACA,5,M,N+0,7,5,10,6,2012
N, L731661,BLACA,5,F,N+0,7,6,10,6,2012
R, X649545,BLACA,4,M,N+0,7,5,10,6,2012
R, L731277,BULLF,6,M,N+0,7,6,10,6,2012
R, L731379,BULLF,4,M,N-1,7,2,10,6,2012
N, L731644,BULLF,6,F,N-1,7,2,10,6,2012
R, X649779,CHAFF,4,F,N+0,7,4,10,6,2012
R, X649852,CHAFF,4,M,N+0,7,3,10,6,2012
R,  CXN706,CHIFF,4,M,N+0,7,4,10,6,2012
R,  CXN710,CHIFF,4,M,N+2,7,10,10,6,2012
N,  CXN733,CHIFF,4,M,N-1,7,2,10,6,2012
N,  CXN734,CHIFF,4,,N+0,7,4,10,6,2012
N,  CXN735,CHIFF,4,M,N+0,7,4,10,6,2012
N,  CXN736,CHIFF,4,,N-1,7,2,10,6,2012
N, L731651,DUNNO,5,M,N-1,7,1,10,6,2012
N, L731652,DUNNO,5,,N-1,7,1,10,6,2012
R, TR47915,GRETI,5,M,N-1,7,1,10,6,2012
R, L731638,ROBIN,3J,,N+1,7,8,10,6,2012
N, L731642,ROBIN,3J,,N+0,7,4,10,6,2012
N,  CXN795,WREN,4,,N+1,7,7,2,9,2012
R, L731645,BLACA,4,M,N+0,7,5,2,9,2012
N, L731754,BLACA,3J,,N+0,7,5,2,9,2012
N, L731756,BLACA,3J,,N+0,7,4,2,9,2012
N, L731755,BULLF,3J,,N+2,7,10,2,9,2012
N,  CXN786,LOTTI,2,,N+1,7,8,2,9,2012
N,  CXN787,LOTTI,2,,N+1,7,8,2,9,2012
N,  CXN788,LOTTI,2,,N+1,7,8,2,9,2012
N,  CXN789,LOTTI,2,,N+1,7,8,2,9,2012
N,  CXN790,LOTTI,2,,N+1,7,9,2,9,2012
N,  CXN791,LOTTI,2,,N+1,7,9,2,9,2012
N,  CXN792,LOTTI,2,,N+1,7,9,2,9,2012
N,  CXN793,LOTTI,2,,N+1,7,9,2,9,2012
R, L731726,ROBIN,3,,N-1,7,2,2,9,2012
N,  CXN784,WILWA,4,,N+0,7,6,2,9,2012
R,  CXN785,WREN,4,,N+1,7,7,16,12,2012
R,  CXN795,WREN,2,,N+1,7,9,16,12,2012
N,  CXN977,WREN,3,,N-1,7,1,16,12,2012
R, CT84182,BLABI,4,M,N+0,7,6,16,12,2012
R, CT84496,BLABI,3,F,N-1,7,2,16,12,2012
R, CT84499,BLABI,3,F,N+2,7,10,16,12,2012
N, LE35003,BLABI,4,F,N-1,7,2,16,12,2012
N, LE35005,BLABI,3,M,N+1,7,9,16,12,2012
N, LE35006,BLABI,3,M,N-1,7,1,16,12,2012
R, L731409,DUNNO,4,,N+0,7,3,16,12,2012
R, L731211,MARTI,4,,N+1,7,8,16,12,2012
R, L731726,ROBIN,3,,N+0,7,4,16,12,2012
N, LE35022,BLABI,5,M,N-1,7,1,24,2,2013
R, L327565,BLUTI,5,,N+0,7,5,24,2,2013
R, X649707,BLUTI,6,,N+0,7,5,24,2,2013
R, L731232,COATI,4,,N+0,7,5,24,2,2013
R, L731459,DUNNO,6,,N+0,7,4,24,2,2013
N, L731887,DUNNO,4,,N+2,7,10,24,2,2013
R,  CXN925,GOLDC,5,M,N-1,7,2,24,2,2013
R,  CXN931,GOLDC,5,M,N+0,7,6,24,2,2013
R,  CXN946,GOLDC,6,M,N-1,7,2,24,2,2013
R,  CXN979,GOLDC,5,F,N+0,7,3,24,2,2013
N, L731884,GRETI,5,M,N+0,7,3,24,2,2013
N, L731885,GRETI,5,F,N-1,7,1,24,2,2013
R, TT49033,GRETI,5,M,N+0,7,5,24,2,2013
