Record type,Ring,Species,Age,Sex,Grid,Site,Net,Day,Month,Year
R,  4A1545,WREN,4,,D+9,1,1,5,2,1978
R, XB00862,BLABI,6,M,D+9,1,2,5,2,1978
R, XB00971,BLABI,6,M,D+9,1,1,5,2,1978
N, XB00984,BLABI,5,F,D+8,1,6,5,2,1978
R, JN07274,BLUTI,6,,D+8,1,6,5,2,1978
R, JX44806,BULLF,6,M,D+8,1,4,5,2,1978
R, JX44826,BULLF,6,F,D+9,1,1,5,2,1978
R, KP25496,COATI,4,,D+9,1,1,5,2,1978
R, KJ20683,DUNNO,6,,D+9,1,1,5,2,1978
R, KP25408,DUNNO,5,,D+9,1,1,5,2,1978
N, KP25428,DUNNO,5,,D+8,1,4,5,2,1978
N,  4A1661,GOLDC,4,M,D+8,1,6,5,2,1978
R,72591,LOTTI,4,,D+8,1,6,5,2,1978
R,848165,LOTTI,4,,D+8,1,4,5,2,1978
R, JS11826,ROBIN,4,,D+8,1,3,5,2,1978
R, KJ20136,ROBIN,6,,D+9,1,2,5,2,1978
R, KP25175,ROBIN,5,,D+9,1,2,5,2,1978
R, KP25309,ROBIN,4,,D+7,1,10,5,2,1978
R, KP25322,ROBIN,5,,D+9,1,1,5,2,1978
R, KP25410,ROBIN,5,,D+8,1,5,5,2,1978
N, KP25427,ROBIN,5,,D+9,1,1,5,2,1978
N, KP25429,ROBIN,4,,D+9,1,2,5,2,1978
R, KP25473,ROBIN,4,,D+7,1,10,5,2,1978
R, CH19325,SONTH,4,,D+7,1,10,5,2,1978
R,979537,TREEC,4,,D+8,1,5,5,2,1978
R,72679,WREN,6,,D+9,1,1,7,5,1978
R, CH17247,BLABI,6,M,D+9,1,2,7,5,1978
R, XB00818,BLABI,5,M,D+9,1,2,7,5,1978
R, XB00834,BLABI,5,F,D+8,1,6,7,5,1978
R, XB00900,BLABI,5,M,D+7,1,8,7,5,1978
R, XB00904,BLABI,5,F,D+8,1,6,7,5,1978
N, XC44019,BLABI,5,,D+8,1,4,7,5,1978
N, XC44020,BLABI,5,M,D+8,1,3,7,5,1978
N, XC44021,BLABI,5,M,D+8,1,4,7,5,1978
N, XC44022,BLABI,6,F,D+8,1,4,7,5,1978
R, JX44378,BLACA,4,M,D+7,1,10,7,5,1978
R, KJ20915,BLACA,4,M,D+7,1,8,7,5,1978
N, KP25575,BLACA,4,M,D+9,1,2,7,5,1978
N, KP25577,BLACA,4,M,D+8,1,5,7,5,1978
N, KP25579,BLACA,5,M,D+8,1,4,7,5,1978
N, KP25581,BLACA,4,F,D+7,1,7,7,5,1978
N, KP25582,BLACA,4,M,D+8,1,4,7,5,1978
N, KP25583,BLACA,4,F,D+7,1,10,7,5,1978
R, JN07737,BLUTI,6,M,D+8,1,3,7,5,1978
R, KP25257,BLUTI,5,,D+9,1,1,7,5,1978
R, KP25573,BLUTI,5,,D+7,1,10,7,5,1978
R, KP25332,BULLF,5,F,D+8,1,3,7,5,1978
N, KP25578,BULLF,5,M,D+8,1,3,7,5,1978
R,  4A1643,CHIFF,4,M,D+7,1,10,7,5,1978
R, KP25228,COATI,4,F,D+9,1,1,7,5,1978
R, JX44208,DUNNO,6,M,D+8,1,4,7,5,1978
R, KJ20817,DUNNO,4,,D+7,1,9,7,5,1978
R,72627,LOTTI,4,F,D+8,1,4,7,5,1978
R,590587,LOTTI,4,,D+9,1,2,7,5,1978
R,848165,LOTTI,4,,D+8,1,4,7,5,1978
R,979406,LOTTI,4,F,D+9,1,2,7,5,1978
R,979529,LOTTI,4,,D+8,1,4,7,5,1978
N, KP25576,REDPO,4,,D+9,1,2,7,5,1978
R, JS11845,ROBIN,6,M,D+7,1,10,7,5,1978
R, KP25548,ROBIN,4,,D+7,1,10,7,5,1978
N, NX27263,SONTH,5,F,D+7,1,10,7,5,1978
N,813321,WREN,6,F,D+8,1,4,18,6,1978
N,813325,WREN,6,,D+9,1,2,18,6,1978
R, XC44046,BLABI,3J,,D+8,1,6,18,6,1978
N, XC44054,BLABI,3J,,D+8,1,4,18,6,1978
N, XC44055,BLABI,3J,,D+9,1,1,18,6,1978
N, XC44056,BLABI,3J,,D+7,1,7,18,6,1978
R, KJ20915,BLACA,4,M,D+7,1,8,18,6,1978
R, KP25582,BLACA,4,M,D+7,1,7,18,6,1978
N, KP25698,BLACA,4,F,D+8,1,3,18,6,1978
R, KJ20592,BLUTI,6,,D+7,1,7,18,6,1978
N, KP25688,BLUTI,3J,,D+9,1,1,18,6,1978
N, KP25689,BLUTI,3J,,D+9,1,1,18,6,1978
N, KP25690,BLUTI,3J,,D+9,1,1,18,6,1978
N, KP25691,BLUTI,3J,,D+9,1,1,18,6,1978
N, KP25692,BLUTI,3J,,D+9,1,1,18,6,1978
N, KP25693,BLUTI,3J,,D+9,1,1,18,6,1978
N, KP25700,BLUTI,3J,,D+7,1,9,18,6,1978
N, KP25801,BLUTI,6,F,D+7,1,9,18,6,1978
N, KP25806,BLUTI,3J,,D+8,1,3,18,6,1978
N, KP25809,BLUTI,3J,,D+9,1,1,18,6,1978
N, KP25813,BLUTI,3J,,D+8,1,3,18,6,1978
N, KP25816,BLUTI,3J,,D+9,1,1,18,6,1978
N, KP25817,BLUTI,3J,,D+9,1,2,18,6,1978
N, KP25818,BLUTI,3J,,D+9,1,2,18,6,1978
N, KP25814,BULLF,5,M,D+9,1,1,18,6,1978
R, JX44842,CHAFF,6,M,D+7,1,8,18,6,1978
R, JX44432,DUNNO,4,F,D+9,1,2,18,6,1978
R, JX44998,DUNNO,4,,D+8,1,3,18,6,1978
R, KP25594,DUNNO,3J,,D+7,1,7,18,6,1978
N, KP25697,DUNNO,3J,,D+8,1,3,18,6,1978
N, KP25699,DUNNO,3J,,D+8,1,4,18,6,1978
N, KP25810,DUNNO,3J,,D+8,1,5,18,6,1978
N, KP25812,DUNNO,3J,,D+8,1,6,18,6,1978
N, KP25815,DUNNO,3J,,D+9,1,1,18,6,1978
N, KP25811,GARWA,4,,D+9,1,2,18,6,1978
R, NA91160,GREFI,5,F,D+8,1,6,18,6,1978
N, NA91184,GREFI,5,M,D+9,1,2,18,6,1978
N, NA91185,GREFI,4,F,D+7,1,9,18,6,1978
N, NA91186,GREFI,6,M,D+7,1,9,18,6,1978
N, NA91187,GREFI,5,F,D+7,1,10,18,6,1978
N, NA91188,GREFI,5,M,D+7,1,9,18,6,1978
N, NA91189,GREFI,5,F,D+7,1,9,18,6,1978
N, NA91190,GREFI,6,M,D+7,1,9,18,6,1978
N, NA91191,GREFI,5,M,D+9,1,2,18,6,1978
R,  4A1699,LOTTI,3J,,D+8,1,3,18,6,1978
N,813326,LOTTI,3J,,D+8,1,3,18,6,1978
N,813327,LOTTI,3J,,D+8,1,3,18,6,1978
N,813330,LOTTI,3J,,D+7,1,7,18,6,1978
R, KP25580,ROBIN,4,F,D+9,1,2,18,6,1978
N, KP25683,ROBIN,3J,,D+8,1,4,18,6,1978
N, KP25684,ROBIN,3J,,D+8,1,6,18,6,1978
N, KP25685,ROBIN,3J,,D+8,1,5,18,6,1978
N, KP25686,ROBIN,3J,,D+8,1,5,18,6,1978
N, KP25804,ROBIN,3J,,D+7,1,8,18,6,1978
N, KP25805,ROBIN,3J,,D+8,1,4,18,6,1978
R, NX27263,SONTH,5,F,D+7,1,9,18,6,1978
N,813323,TREEC,3J,,D+7,1,7,18,6,1978
N,813331,TREEC,3J,,D+7,1,7,18,6,1978
N, KP25679,WILTI,3J,,D+9,1,2,18,6,1978
N, KP25680,WILTI,3J,,D+9,1,2,18,6,1978
N, KP25681,WILTI,3J,,D+9,1,2,18,6,1978
N, KP25682,WILTI,3J,,D+9,1,2,18,6,1978
N, KP25803,WILTI,3J,,D+9,1,2,18,6,1978
N, KP25819,WILTI,3J,,D+8,1,5,18,6,1978
N,813320,WILWA,4,F,D+9,1,1,18,6,1978
R,  4A1737,WREN,3,,D+9,1,1,1,10,1978
R,813343,WREN,3,,D+7,1,8,1,10,1978
N,  8A3148,WREN,2,,D+9,1,1,1,10,1978
N,  8A3149,WREN,2,,D+9,1,1,1,10,1978
N,  8A3151,WREN,3,,D+9,1,1,1,10,1978
N,  8A3152,WREN,3,,D+8,1,5,1,10,1978
N,  8A3158,WREN,3,,D+7,1,7,1,10,1978
N,  8A3160,WREN,3,,D+8,1,6,1,10,1978
R, XC44043,BLABI,3,F,D+7,1,7,1,10,1978
R, XC44119,BLABI,2,F,D+8,1,6,1,10,1978
N, XC44142,BLABI,4,F,D+9,1,1,1,10,1978
N, XC44143,BLABI,3,F,D+9,1,1,1,10,1978
N, XC44144,BLABI,3,M,D+7,1,8,1,10,1978
N, XC44145,BLABI,3,M,D+7,1,7,1,10,1978
N, XC44146,BLABI,3,M,D+7,1,9,1,10,1978
N, XC44147,BLABI,3,F,D+7,1,7,1,10,1978
N, XC44148,BLABI,3,M,D+8,1,4,1,10,1978
N, KR03184,BLUTI,3,,D+8,1,3,1,10,1978
R, KP25855,BULLF,3,M,D+7,1,7,1,10,1978
N, KR03186,BULLF,3,M,D+7,1,7,1,10,1978
N, KR03187,BULLF,3,F,D+7,1,7,1,10,1978
N, KR03188,BULLF,3,M,D+7,1,8,1,10,1978
R, KR03130,COATI,3,,D+8,1,3,1,10,1978
N, KR03190,COATI,2,,D+7,1,8,1,10,1978
N, KR03192,COATI,2,,D+7,1,9,1,10,1978
N, KR03193,COATI,2,,D+7,1,9,1,10,1978
N, KR03185,DUNNO,3,,D+9,1,1,1,10,1978
N, KR03194,DUNNO,3,,D+8,1,6,1,10,1978
N, KR03195,DUNNO,4,,D+7,1,7,1,10,1978
N, KR03196,DUNNO,3,,D+9,1,2,1,10,1978
N,  8A3150,GOLDC,2,M,D+8,1,5,1,10,1978
N,  8A3154,GOLDC,3,F,D+9,1,2,1,10,1978
N,  8A3156,GOLDC,3,F,D+8,1,3,1,10,1978
N,  8A3157,GOLDC,3,M,D+8,1,3,1,10,1978
N,  8A3161,GOLDC,2,F,D+9,1,1,1,10,1978
N,  8A3162,GOLDC,2,M,D+9,1,1,1,10,1978
N,  8A3164,GOLDC,2,M,D+7,1,9,1,10,1978
R, KP25891,GRETI,2,M,D+7,1,10,1,10,1978
N, KR03189,GRETI,2,M,D+9,1,1,1,10,1978
N, KR03191,GRETI,3,M,D+7,1,9,1,10,1978
R,  4A1698,LOTTI,2,,D+7,1,8,1,10,1978
R,813326,LOTTI,2,,D+7,1,8,1,10,1978
R,  8A3120,LOTTI,2,,D+7,1,9,1,10,1978
R,  8A3122,LOTTI,2,,D+7,1,8,1,10,1978
N,  8A3153,LOTTI,2,,D+9,1,2,1,10,1978
N,  8A3163,LOTTI,2,,D+7,1,8,1,10,1978
N, KR03183,ROBIN,3,,D+9,1,1,1,10,1978
N, NX07598,SONTH,3,,D+9,1,1,1,10,1978
R,  4A1644,TREEC,2,,D+7,1,9,1,10,1978
N,  8A3155,TREEC,2,,D+8,1,3,1,10,1978
N, FS55207,WOODP,4,,D+7,1,7,1,10,1978
N, EF57084,JAY,4,,D+8,1,4,19,11,1978
R,  4A1736,WREN,2,,D+9,1,1,19,11,1978
R,813343,WREN,3,,D+7,1,8,19,11,1978
N, XC44078,BLABI,3,M,D+7,1,10,19,11,1978
N, XC44079,BLABI,3,F,D+9,1,2,19,11,1978
N, KP25981,BLUTI,3,,D+9,1,1,19,11,1978
R, JS11917,BULLF,4,F,D+7,1,7,19,11,1978
R, KP25534,BULLF,4,F,D+7,1,7,19,11,1978
N, KP25976,BULLF,3,M,D+9,1,2,19,11,1978
N, KP25982,CHAFF,3,F,D+7,1,10,19,11,1978
N, KP25975,DUNNO,4,,D+9,1,2,19,11,1978
N,813385,GOLDC,2,M,D+9,1,2,19,11,1978
R,  8A3154,GOLDC,2,F,D+8,1,5,19,11,1978
R,  8A3164,GOLDC,2,M,D+7,1,8,19,11,1978
R, KJ20785,GRETI,4,F,D+9,1,2,19,11,1978
N, KP25978,GRETI,3,F,D+7,1,8,19,11,1978
R,  4A1698,LOTTI,2,,D+8,1,3,19,11,1978
N, KP25980,ROBIN,3,,D+8,1,5,19,11,1978
N, NX27292,SONTH,3,,D+9,1,2,19,11,1978
N, KP25977,TRESP,2,,D+9,1,2,19,11,1978
N, KP25979,TRESP,2,,D+8,1,3,19,11,1978
R, KP25301,WILTI,2,,D+7,1,8,19,11,1978
R, XB00527,BLABI,6,F,D+9,1,1,24,2,1979
N, XC44451,BLABI,5,F,D+9,1,1,24,2,1979
N, XC44452,BLABI,5,F,D+9,1,1,24,2,1979
N, XC44453,BLABI,5,F,D+8,1,6,24,2,1979
N, XC44454,BLABI,5,M,D+8,1,6,24,2,1979
N, XC44455,BLABI,5,M,D+7,1,8,24,2,1979
N, XC44456,BLABI,5,F,D+7,1,8,24,2,1979
R, KP25297,BLUTI,6,,D+8,1,3,24,2,1979
N, KR03467,BLUTI,5,,D+8,1,3,24,2,1979
N, KR03468,BLUTI,5,,D+8,1,5,24,2,1979
R, KR03188,BULLF,5,M,D+7,1,8,24,2,1979
N, KR03469,BULLF,5,F,D+7,1,8,24,2,1979
N, KR03470,BULLF,5,F,D+9,1,2,24,2,1979
R, JX44827,DUNNO,6,,D+7,1,10,24,2,1979
R, KP25834,DUNNO,5,,D+8,1,5,24,2,1979
N, KR03465,DUNNO,5,,D+8,1,3,24,2,1979
N, KR03466,DUNNO,4,,D+9,1,1,24,2,1979
R,72720,LOTTI,4,,D+8,1,4,24,2,1979
R,  4A1527,LOTTI,4,,D+9,1,2,24,2,1979
R,  4A1637,LOTTI,4,,D+8,1,5,24,2,1979
R,  8A3125,LOTTI,4,,D+9,1,2,24,2,1979
R,  8A3138,LOTTI,4,,D+9,1,2,24,2,1979
R,979529,LOTTI,4,,D+8,1,4,24,2,1979
R, KR03183,ROBIN,5,,D+8,1,3,24,2,1979
N, KR03461,ROBIN,5,,D+9,1,1,24,2,1979
N, KR03462,ROBIN,4,,D+8,1,5,24,2,1979
N, KR03463,ROBIN,5,,D+9,1,1,24,2,1979
N, KR03464,WILTI,4,,D+9,1,2,24,2,1979
N,  4B8527,WREN,5,,D+9,1,2,6,5,1979
R, KP25575,BLACA,4,M,D+8,1,4,6,5,1979
N, KR03447,BLACA,4,M,D+8,1,4,6,5,1979
N, KR03486,BLACA,4,F,D+9,1,2,6,5,1979
R, KP25597,BLUTI,6,F,D+9,1,1,6,5,1979
R, KP25824,BLUTI,5,F,D+8,1,3,6,5,1979
R, KP25875,BLUTI,5,F,D+7,1,10,6,5,1979
R, KR03297,BLUTI,5,F,D+8,1,3,6,5,1979
R, KR03407,BLUTI,5,M,D+8,1,3,6,5,1979
N, KR03450,BLUTI,5,M,D+8,1,3,6,5,1979
N, KR03487,BLUTI,5,M,D+7,1,10,6,5,1979
R, KR03188,BULLF,5,M,D+8,1,3,6,5,1979
N, KR03448,BULLF,5,F,D+8,1,3,6,5,1979
N, KR03488,BULLF,5,M,D+8,1,3,6,5,1979
N, KR03489,BULLF,5,M,D+7,1,9,6,5,1979
N, KR03490,BULLF,5,F,D+7,1,10,6,5,1979
R,  4B8507,CHIFF,4,,D+7,1,7,6,5,1979
R, JX44827,DUNNO,6,M,D+7,1,8,6,5,1979
R, JX44998,DUNNO,6,M,D+9,1,1,6,5,1979
R, KJ20817,DUNNO,6,F,D+7,1,8,6,5,1979
R, KR03168,DUNNO,4,M,D+7,1,8,6,5,1979
N, KR03449,DUNNO,4,F,D+7,1,8,6,5,1979
N, NC87166,GREFI,5,F,D+8,1,6,6,5,1979
N, NC87167,GREFI,6,M,D+8,1,4,6,5,1979
R, KP25891,GRETI,5,M,D+7,1,10,6,5,1979
R, KP25934,GRETI,5,F,D+7,1,10,6,5,1979
R, KP25567,ROBIN,4,M,D+9,1,1,6,5,1979
R, KR03462,ROBIN,4,M,D+8,1,6,6,5,1979
N, NX07523,SONTH,4,M,D+8,1,5,6,5,1979
N, NX07524,SONTH,4,,D+7,1,9,6,5,1979
N, NX07525,SONTH,5,M,D+9,1,1,6,5,1979
N, XC44458,SONTH,5,F,D+9,1,2,6,5,1979
R, KP25643,TRESP,4,,D+9,1,1,6,5,1979
N,  4B8513,WILWA,4,,D+7,1,10,6,5,1979
R,813389,WREN,5,,D+8,1,6,16,6,1979
R, XC44051,BLABI,5,M,D+7,1,8,16,6,1979
N, XC44236,BLABI,3J,,D+8,1,5,16,6,1979
N, XC44237,BLABI,3J,,D+8,1,3,16,6,1979
N, XC44238,BLABI,3J,,D+7,1,9,16,6,1979
N, XC44239,BLABI,3J,,D+7,1,10,16,6,1979
N, XC44240,BLABI,3J,,D+8,1,5,16,6,1979
N, XC44241,BLABI,5,M,D+8,1,4,16,6,1979
N, XC44242,BLABI,3J,,D+8,1,4,16,6,1979
N, XC44243,BLABI,5,M,D+8,1,3,16,6,1979
N, XC44244,BLABI,4,F,D+8,1,3,16,6,1979
N, XC44245,BLABI,3J,,D+8,1,6,16,6,1979
N, XC44246,BLABI,3J,,D+8,1,3,16,6,1979
N, XC44249,BLABI,3J,,D+8,1,3,16,6,1979
R, XC44454,BLABI,5,M,D+8,1,4,16,6,1979
N, XH33605,BLABI,3J,,D+8,1,3,16,6,1979
N, XH33606,BLABI,3J,,D+7,1,8,16,6,1979
N, KR03655,BLACA,5,M,D+8,1,6,16,6,1979
N, KR03662,BLACA,4,F,D+8,1,6,16,6,1979
R, KR03407,BLUTI,5,,D+9,1,2,16,6,1979
N, KR03667,BLUTI,5,F,D+7,1,8,16,6,1979
N, KR03675,BLUTI,5,,D+8,1,5,16,6,1979
N, KR03665,BULLF,6,M,D+8,1,5,16,6,1979
N, KR03666,BULLF,6,F,D+8,1,6,16,6,1979
R, KJ20860,CHAFF,4,F,D+8,1,3,16,6,1979
R, KP25940,CHAFF,4,M,D+8,1,4,16,6,1979
R, JX44270,DUNNO,6,F,D+8,1,3,16,6,1979
R, JX44998,DUNNO,6,M,D+9,1,1,16,6,1979
R, KP25958,DUNNO,4,M,D+8,1,6,16,6,1979
R, KR03064,DUNNO,4,M,D+7,1,8,16,6,1979
R, KR03168,DUNNO,4,M,D+7,1,9,16,6,1979
N, KR03653,DUNNO,3J,,D+8,1,5,16,6,1979
N, KR03656,DUNNO,3J,,D+8,1,6,16,6,1979
N, KR03677,DUNNO,5,M,D+8,1,5,16,6,1979
N, KR03654,GARWA,4,F,D+8,1,6,16,6,1979
N, NC87176,GREFI,5,F,D+9,1,2,16,6,1979
N, NC87177,GREFI,5,M,D+9,1,2,16,6,1979
R, KP25934,GRETI,5,F,D+8,1,3,16,6,1979
R, KR03455,GRETI,5,M,D+7,1,10,16,6,1979
N, NC87174,HOUSP,4,M,D+8,1,5,16,6,1979
N, NC87175,HOUSP,4,M,D+7,1,10,16,6,1979
N, KR03652,ROBIN,3J,,D+9,1,2,16,6,1979
N, KR03660,ROBIN,3J,,D+9,1,1,16,6,1979
N, KR03661,ROBIN,3J,,D+8,1,3,16,6,1979
N, KR03670,ROBIN,3J,,D+8,1,4,16,6,1979
N, KR03671,ROBIN,3J,,D+9,1,2,16,6,1979
N, KR03673,ROBIN,3J,,D+7,1,8,16,6,1979
N, KR03676,ROBIN,3J,,D+8,1,6,16,6,1979
R, NX07524,SONTH,6,,D+7,1,10,16,6,1979
N, NX07535,SONTH,5,M,D+8,1,5,16,6,1979
N, NX07536,SONTH,3J,,D+9,1,2,16,6,1979
N, NX07537,SONTH,5,M,D+7,1,8,16,6,1979
N, NX07538,SONTH,5,F,D+7,1,7,16,6,1979
N, NX07541,SONTH,5,M,D+7,1,8,16,6,1979
N, NX07542,SONTH,3J,,D+7,1,9,16,6,1979
N, NX07543,SONTH,6,F,D+8,1,5,16,6,1979
R, NX27403,SONTH,3J,,D+9,1,1,16,6,1979
R,  4B8511,TREEC,4,,D+7,1,7,16,6,1979
N, KR03657,TRESP,4,M,D+9,1,1,16,6,1979
N, KR03659,TRESP,4,F,D+8,1,4,16,6,1979
R, JX44447,WILTI,4,,D+9,1,1,16,6,1979
N,  4B8547,WILWA,4,F,D+7,1,7,16,6,1979
N, KR03658,YELHA,4,M,D+9,1,1,16,6,1979
N,  4B8596,WREN,2,,D+8,1,5,15,9,1979
N,  4B8597,WREN,3,,D+9,1,1,15,9,1979
R, XC44238,BLABI,3,M,D+8,1,6,15,9,1979
R, XC44453,BLABI,4,F,D+8,1,6,15,9,1979
N, XH33625,BLABI,3,F,D+9,1,2,15,9,1979
N, XH33626,BLABI,3,M,D+8,1,6,15,9,1979
R, A213009,BLUTI,3J,,D+8,1,5,15,9,1979
N, A213238,BLUTI,3J,,D+9,1,2,15,9,1979
R, JN07274,BLUTI,4,,D+8,1,3,15,9,1979
R, KR03407,BLUTI,4,,D+9,1,2,15,9,1979
R, KR03186,BULLF,4,M,D+8,1,3,15,9,1979
R,  4B8507,CHIFF,2,,D+7,1,9,15,9,1979
N, A213228,DUNNO,3,,D+9,1,1,15,9,1979
N, A213231,DUNNO,3,,D+8,1,5,15,9,1979
N, A213242,DUNNO,3,,D+8,1,6,15,9,1979
R, KR03466,DUNNO,4,,D+8,1,5,15,9,1979
N, A213239,GRETI,3,,D+8,1,4,15,9,1979
R, KR03852,GRETI,3J,,D+8,1,3,15,9,1979
N, A213229,ROBIN,4,,D+8,1,4,15,9,1979
N, A213230,ROBIN,3,,D+9,1,1,15,9,1979
N, NX27374,SONTH,5,,D+8,1,6,15,9,1979
N, NX27375,SONTH,4,,D+9,1,2,15,9,1979
N, NX27376,SONTH,3,,D+7,1,10,15,9,1979
N, A213227,WHITE,3,,D+8,1,5,15,9,1979
R, KR03804,WILTI,2,,D+9,1,2,15,9,1979
R, KR03805,WILTI,2,,D+8,1,5,15,9,1979
R, XC44432,BLABI,3,F,D+8,1,5,8,12,1979
N, XC44491,BLABI,3,M,D+8,1,3,8,12,1979
N, A213257,BULLF,3,F,D+7,1,8,8,12,1979
R, A213271,BULLF,3,M,D+7,1,10,8,12,1979
N, A213260,CHAFF,3,F,D+7,1,9,8,12,1979
R, JS11915,CHAFF,4,F,D+7,1,10,8,12,1979
N, A213258,DUNNO,3,,D+9,1,1,8,12,1979
R, KR03892,DUNNO,4,,D+7,1,10,8,12,1979
N, A213168,GRETI,3,M,D+7,1,7,8,12,1979
R, NH49575,GRETI,3,M,D+8,1,3,8,12,1979
N, A213256,HOUSP,2,M,D+7,1,10,8,12,1979
N, NC87181,HOUSP,2,M,D+7,1,10,8,12,1979
N, NC87182,HOUSP,2,M,D+7,1,10,8,12,1979
N, NH49797,HOUSP,2,,D+7,1,10,8,12,1979
R,72678,LOTTI,2,,D+9,1,2,8,12,1979
R,72720,LOTTI,2,,D+9,1,1,8,12,1979
R,  4B8519,LOTTI,2,,D+9,1,1,8,12,1979
R, KP25980,ROBIN,4,,D+7,1,7,8,12,1979
R, KR03462,ROBIN,2,,D+8,1,6,8,12,1979
R, KR03799,ROBIN,3,,D+8,1,5,8,12,1979
R, KR03850,ROBIN,3,,D+7,1,9,8,12,1979
R,  4B8511,TREEC,2,,D+7,1,8,8,12,1979
N, A213254,TRESP,2,,D+9,1,2,8,12,1979
N, A213255,TRESP,2,,D+9,1,2,8,12,1979
N, XC44475,BLABI,5,F,D+7,1,8,26,1,1980
N, XC44476,BLABI,6,F,D+8,1,5,26,1,1980
N, XC44478,BLABI,5,M,D+7,1,7,26,1,1980
N, A213712,BLUTI,5,,D+7,1,10,26,1,1980
R, KR03121,BLUTI,6,,D+8,1,5,26,1,1980
R, KR03450,BLUTI,6,,D+8,1,6,26,1,1980
R, KR03487,BLUTI,4,,D+8,1,5,26,1,1980
R, KR03531,BLUTI,5,,D+7,1,7,26,1,1980
R, KR03535,BLUTI,5,,D+7,1,10,26,1,1980
R, KR03889,BLUTI,5,,D+7,1,10,26,1,1980
N, A213710,BULLF,5,F,D+9,1,1,26,1,1980
N, A213711,BULLF,5,M,D+9,1,1,26,1,1980
N, A213716,BULLF,5,M,D+8,1,3,26,1,1980
N, A213713,CHAFF,5,F,D+7,1,10,26,1,1980
R, A213031,DUNNO,4,,D+7,1,10,26,1,1980
R, KJ20890,DUNNO,6,,D+9,1,1,26,1,1980
R, KR03319,DUNNO,6,,D+7,1,10,26,1,1980
R, KR03899,DUNNO,5,,D+8,1,4,26,1,1980
R, KP25934,GRETI,6,,D+9,1,1,26,1,1980
R,72599,LOTTI,4,,D+8,1,5,26,1,1980
R,  4A1637,LOTTI,4,,D+8,1,6,26,1,1980
N, A213715,ROBIN,5,,D+7,1,8,26,1,1980
R, KP25980,ROBIN,4,,D+7,1,10,26,1,1980
R, KR03462,ROBIN,6,,D+8,1,6,26,1,1980
R,  4B8597,WREN,5,,D+7,1,7,17,5,1980
R, XC44236,BLABI,4,F,D+8,1,6,17,5,1980
R, XC44242,BLABI,5,M,D+8,1,5,17,5,1980
R, XH33603,BLABI,6,M,D+7,1,8,17,5,1980
R, XH33628,BLABI,5,M,D+7,1,7,17,5,1980
N, XH33953,BLABI,3J,,D+8,1,5,17,5,1980
R, A213059,BLACA,4,M,D+7,1,9,17,5,1980
N, A213420,BLACA,5,F,D+8,1,5,17,5,1980
N, A213421,BLACA,5,M,D+7,1,9,17,5,1980
N, A213422,BLACA,5,F,D+7,1,9,17,5,1980
N, A213423,BLACA,5,F,D+8,1,5,17,5,1980
N, A213424,BLACA,5,F,D+8,1,6,17,5,1980
R, KA51004,BLUTI,6,,D+8,1,5,17,5,1980
R, KR03407,BLUTI,6,,D+9,1,1,17,5,1980
R, A213257,BULLF,5,F,D+7,1,7,17,5,1980
R, A213710,BULLF,5,F,D+9,1,2,17,5,1980
N, A213426,DUNNO,4,M,D+7,1,10,17,5,1980
R, KR03899,DUNNO,4,M,D+8,1,4,17,5,1980
N, NH49916,HOUSP,4,M,D+8,1,4,17,5,1980
R, KJ20804,ROBIN,4,,D+7,1,10,17,5,1980
R, NX07523,SONTH,4,,D+7,1,9,17,5,1980
N, NX27396,SONTH,5,F,D+8,1,6,17,5,1980
N, NX27397,SONTH,4,F,D+7,1,10,17,5,1980
N, NX27398,SONTH,4,,D+8,1,4,17,5,1980
N, NX27399,SONTH,4,F,D+7,1,10,17,5,1980
N, NX27400,SONTH,5,,D+8,1,4,17,5,1980
R, NX27456,SONTH,4,,D+7,1,10,17,5,1980
R,  4B8511,TREEC,4,,D+7,1,7,17,5,1980
N, A213425,TRESP,4,,D+8,1,5,17,5,1980
N, A213427,TRESP,4,,D+8,1,6,17,5,1980
R,  4B8515,WILWA,4,,D+8,1,5,17,5,1980
N,  4B8771,WILWA,4,,D+7,1,10,17,5,1980
N,  4B8772,WILWA,4,,D+8,1,4,17,5,1980
N,  4B8773,WILWA,4,,D+8,1,5,17,5,1980
N,  4B8775,WILWA,4,,D+8,1,5,17,5,1980
N,  4B8776,WILWA,4,,D+8,1,5,17,5,1980
C,  7B5125,WILWA,4,F,D+9,1,2,17,5,1980
R,  4B8597,WREN,4,M,D+7,1,8,13,7,1980
R, XH33962,BLABI,3J,F,D+7,1,7,13,7,1980
N, XH33994,BLABI,3J,,D+9,1,1,13,7,1980
R, A213422,BLACA,4,F,D+7,1,10,13,7,1980
N, A319318,BLACA,4,F,D+7,1,7,13,7,1980
N, A319321,BLACA,4,M,D+9,1,2,13,7,1980
N, A319324,BLACA,3J,,D+8,1,5,13,7,1980
N, A319332,BLACA,3J,,D+8,1,4,13,7,1980
N, A319343,BLACA,3J,,D+8,1,5,13,7,1980
R, KP25575,BLACA,4,M,D+8,1,4,13,7,1980
R, A213935,BLUTI,3J,,D+9,1,2,13,7,1980
N,  4B8727,CHIFF,4,,D+7,1,7,13,7,1980
R, A213228,DUNNO,4,F,D+9,1,1,13,7,1980
N, A319335,DUNNO,3J,,D+9,1,2,13,7,1980
N, A319337,DUNNO,3J,,D+8,1,4,13,7,1980
N, A319339,DUNNO,3J,,D+8,1,5,13,7,1980
